ensembl_gene_ID,kegg_ID
"ENSBTAG00000013675","path:bta04061"
"ENSBTAG00000003387","path:bta00562"
"ENSBTAG00000003387","path:bta01100"
"ENSBTAG00000003387","path:bta04144"
"ENSBTAG00000003202","path:bta04022"
"ENSBTAG00000003202","path:bta04071"
"ENSBTAG00000003202","path:bta04080"
"ENSBTAG00000049719","path:bta04740"
"ENSBTAG00000040150","path:bta04740"
"ENSBTAG00000049247","path:bta04740"
"ENSBTAG00000053501","path:bta04740"
"ENSBTAG00000003901","path:bta00270"
"ENSBTAG00000003901","path:bta01100"
"ENSBTAG00000003901","path:bta05206"
"ENSBTAG00000008920","path:bta04022"
"ENSBTAG00000008920","path:bta04024"
"ENSBTAG00000008920","path:bta04260"
"ENSBTAG00000008920","path:bta04261"
"ENSBTAG00000008920","path:bta04911"
"ENSBTAG00000008920","path:bta04918"
"ENSBTAG00000008920","path:bta04919"
"ENSBTAG00000008920","path:bta04925"
"ENSBTAG00000008920","path:bta04960"
"ENSBTAG00000008920","path:bta04961"
"ENSBTAG00000008920","path:bta04964"
"ENSBTAG00000008920","path:bta04970"
"ENSBTAG00000008920","path:bta04971"
"ENSBTAG00000008920","path:bta04972"
"ENSBTAG00000008920","path:bta04973"
"ENSBTAG00000008920","path:bta04974"
"ENSBTAG00000008920","path:bta04976"
"ENSBTAG00000008920","path:bta04978"
"ENSBTAG00000002725","path:bta03015"
"ENSBTAG00000006304","path:bta04974"
"ENSBTAG00000003388","path:bta00510"
"ENSBTAG00000003388","path:bta00563"
"ENSBTAG00000003388","path:bta01100"
"ENSBTAG00000011754","path:bta04150"
"ENSBTAG00000039592","path:bta04740"
"ENSBTAG00000051853","path:bta04740"
"ENSBTAG00000007773","path:bta04064"
"ENSBTAG00000007773","path:bta04514"
"ENSBTAG00000007773","path:bta04668"
"ENSBTAG00000007773","path:bta04670"
"ENSBTAG00000007773","path:bta04933"
"ENSBTAG00000007773","path:bta05143"
"ENSBTAG00000007773","path:bta05144"
"ENSBTAG00000007773","path:bta05418"
"ENSBTAG00000051379","path:bta04740"
"ENSBTAG00000020218","path:bta05014"
"ENSBTAG00000036042","path:bta04740"
"ENSBTAG00000022759","path:bta04974"
"ENSBTAG00000054501","path:bta04740"
"ENSBTAG00000053250","path:bta04740"
"ENSBTAG00000008136","path:bta03040"
"ENSBTAG00000008136","path:bta04330"
"ENSBTAG00000008136","path:bta05169"
"ENSBTAG00000008136","path:bta05203"
"ENSBTAG00000052422","path:bta04621"
"ENSBTAG00000052422","path:bta05150"
"ENSBTAG00000051815","path:bta04740"
"ENSBTAG00000037539","path:bta04064"
"ENSBTAG00000037539","path:bta04514"
"ENSBTAG00000037539","path:bta04668"
"ENSBTAG00000037539","path:bta04670"
"ENSBTAG00000037539","path:bta04933"
"ENSBTAG00000037539","path:bta05143"
"ENSBTAG00000037539","path:bta05144"
"ENSBTAG00000037539","path:bta05418"
"ENSBTAG00000046380","path:bta04740"
"ENSBTAG00000000625","path:bta04350"
"ENSBTAG00000004964","path:bta04550"
"ENSBTAG00000002085","path:bta04060"
"ENSBTAG00000001212","path:bta04141"
"ENSBTAG00000002087","path:bta04060"
"ENSBTAG00000010945","path:bta04141"
"ENSBTAG00000013214","path:bta04974"
"ENSBTAG00000039839","path:bta04060"
"ENSBTAG00000004586","path:bta00510"
"ENSBTAG00000004586","path:bta00513"
"ENSBTAG00000004586","path:bta01100"
"ENSBTAG00000002736","path:bta00270"
"ENSBTAG00000002736","path:bta01100"
"ENSBTAG00000002736","path:bta05206"
"ENSBTAG00000008916","path:bta03013"
"ENSBTAG00000008916","path:bta04810"
"ENSBTAG00000008916","path:bta05132"
"ENSBTAG00000021249","path:bta04014"
"ENSBTAG00000021249","path:bta04015"
"ENSBTAG00000021249","path:bta04064"
"ENSBTAG00000021249","path:bta04650"
"ENSBTAG00000021249","path:bta04658"
"ENSBTAG00000021249","path:bta04659"
"ENSBTAG00000021249","path:bta04660"
"ENSBTAG00000021249","path:bta04664"
"ENSBTAG00000021249","path:bta04666"
"ENSBTAG00000021249","path:bta05135"
"ENSBTAG00000021249","path:bta05235"
"ENSBTAG00000015251","path:bta00510"
"ENSBTAG00000015251","path:bta00513"
"ENSBTAG00000015251","path:bta01100"
"ENSBTAG00000018012","path:bta04060"
"ENSBTAG00000019665","path:bta04060"
"ENSBTAG00000000113","path:bta04530"
"ENSBTAG00000000113","path:bta05418"
"ENSBTAG00000021575","path:bta05225"
"ENSBTAG00000038926","path:bta05168"
"ENSBTAG00000016218","path:bta00590"
"ENSBTAG00000016218","path:bta01100"
"ENSBTAG00000011011","path:bta04360"
"ENSBTAG00000011011","path:bta04810"
"ENSBTAG00000019525","path:bta04010"
"ENSBTAG00000019525","path:bta04020"
"ENSBTAG00000019525","path:bta04022"
"ENSBTAG00000019525","path:bta04114"
"ENSBTAG00000019525","path:bta04218"
"ENSBTAG00000019525","path:bta04310"
"ENSBTAG00000019525","path:bta04360"
"ENSBTAG00000019525","path:bta04370"
"ENSBTAG00000019525","path:bta04380"
"ENSBTAG00000019525","path:bta04625"
"ENSBTAG00000019525","path:bta04650"
"ENSBTAG00000019525","path:bta04658"
"ENSBTAG00000019525","path:bta04659"
"ENSBTAG00000019525","path:bta04660"
"ENSBTAG00000019525","path:bta04662"
"ENSBTAG00000019525","path:bta04720"
"ENSBTAG00000019525","path:bta04724"
"ENSBTAG00000019525","path:bta04728"
"ENSBTAG00000019525","path:bta04921"
"ENSBTAG00000019525","path:bta04922"
"ENSBTAG00000019525","path:bta04924"
"ENSBTAG00000019525","path:bta05010"
"ENSBTAG00000019525","path:bta05014"
"ENSBTAG00000019525","path:bta05020"
"ENSBTAG00000019525","path:bta05022"
"ENSBTAG00000019525","path:bta05031"
"ENSBTAG00000019525","path:bta05152"
"ENSBTAG00000019525","path:bta05163"
"ENSBTAG00000019525","path:bta05166"
"ENSBTAG00000019525","path:bta05167"
"ENSBTAG00000019525","path:bta05170"
"ENSBTAG00000019525","path:bta05235"
"ENSBTAG00000040257","path:bta04974"
"ENSBTAG00000048737","path:bta04621"
"ENSBTAG00000048737","path:bta04657"
"ENSBTAG00000048737","path:bta05150"
"ENSBTAG00000031439","path:bta04110"
"ENSBTAG00000051501","path:bta04974"
"ENSBTAG00000008056","path:bta00250"
"ENSBTAG00000008056","path:bta00410"
"ENSBTAG00000008056","path:bta00430"
"ENSBTAG00000008056","path:bta00650"
"ENSBTAG00000008056","path:bta01100"
"ENSBTAG00000008056","path:bta04727"
"ENSBTAG00000008056","path:bta04940"
"ENSBTAG00000014831","path:bta04910"
"ENSBTAG00000014831","path:bta04931"
"ENSBTAG00000014149","path:bta04657"
"ENSBTAG00000019072","path:bta04144"
"ENSBTAG00000052312","path:bta04621"
"ENSBTAG00000052312","path:bta04657"
"ENSBTAG00000052312","path:bta05150"
"ENSBTAG00000032122","path:bta04151"
"ENSBTAG00000032122","path:bta04640"
"ENSBTAG00000032122","path:bta04662"
"ENSBTAG00000032122","path:bta05169"
"ENSBTAG00000032122","path:bta05340"
"ENSBTAG00000019226","path:bta04974"
"ENSBTAG00000014947","path:bta04210"
"ENSBTAG00000007399","path:bta04140"
"ENSBTAG00000007399","path:bta04142"
"ENSBTAG00000007399","path:bta04145"
"ENSBTAG00000007399","path:bta05152"
"ENSBTAG00000007494","path:bta04714"
"ENSBTAG00000007494","path:bta05225"
"ENSBTAG00000012599","path:bta04068"
"ENSBTAG00000012599","path:bta04110"
"ENSBTAG00000012599","path:bta04144"
"ENSBTAG00000012599","path:bta04218"
"ENSBTAG00000012599","path:bta04310"
"ENSBTAG00000012599","path:bta04350"
"ENSBTAG00000012599","path:bta04371"
"ENSBTAG00000012599","path:bta04390"
"ENSBTAG00000012599","path:bta04520"
"ENSBTAG00000012599","path:bta04550"
"ENSBTAG00000012599","path:bta04659"
"ENSBTAG00000012599","path:bta04933"
"ENSBTAG00000012599","path:bta05161"
"ENSBTAG00000012599","path:bta05166"
"ENSBTAG00000012599","path:bta05200"
"ENSBTAG00000012599","path:bta05210"
"ENSBTAG00000012599","path:bta05212"
"ENSBTAG00000012599","path:bta05220"
"ENSBTAG00000012599","path:bta05225"
"ENSBTAG00000012599","path:bta05226"
"ENSBTAG00000012599","path:bta05321"
"ENSBTAG00000019314","path:bta04657"
"ENSBTAG00000002490","path:bta00440"
"ENSBTAG00000002490","path:bta00564"
"ENSBTAG00000002490","path:bta00565"
"ENSBTAG00000002490","path:bta01100"
"ENSBTAG00000002490","path:bta05231"
"ENSBTAG00000000510","path:bta04136"
"ENSBTAG00000000510","path:bta04140"
"ENSBTAG00000000510","path:bta04211"
"ENSBTAG00000000510","path:bta05010"
"ENSBTAG00000000510","path:bta05014"
"ENSBTAG00000000510","path:bta05016"
"ENSBTAG00000000510","path:bta05017"
"ENSBTAG00000000510","path:bta05022"
"ENSBTAG00000011127","path:bta03013"
"ENSBTAG00000011127","path:bta05014"
"ENSBTAG00000026660","path:bta03022"
"ENSBTAG00000015267","path:bta00531"
"ENSBTAG00000015267","path:bta01100"
"ENSBTAG00000015267","path:bta04142"
"ENSBTAG00000009405","path:bta04360"
"ENSBTAG00000009405","path:bta04929"
"ENSBTAG00000014761","path:bta04974"
"ENSBTAG00000054523","path:bta04015"
"ENSBTAG00000054523","path:bta04080"
"ENSBTAG00000054523","path:bta04714"
"ENSBTAG00000054523","path:bta04723"
"ENSBTAG00000000507","path:bta04010"
"ENSBTAG00000000507","path:bta04151"
"ENSBTAG00000000507","path:bta04925"
"ENSBTAG00000000507","path:bta04927"
"ENSBTAG00000000507","path:bta04934"
"ENSBTAG00000021434","path:bta04024"
"ENSBTAG00000021434","path:bta04080"
"ENSBTAG00000021434","path:bta04270"
"ENSBTAG00000021434","path:bta04924"
"ENSBTAG00000015325","path:bta01521"
"ENSBTAG00000015325","path:bta01522"
"ENSBTAG00000015325","path:bta04012"
"ENSBTAG00000015325","path:bta04066"
"ENSBTAG00000015325","path:bta04072"
"ENSBTAG00000015325","path:bta04136"
"ENSBTAG00000015325","path:bta04140"
"ENSBTAG00000015325","path:bta04150"
"ENSBTAG00000015325","path:bta04151"
"ENSBTAG00000015325","path:bta04152"
"ENSBTAG00000015325","path:bta04211"
"ENSBTAG00000015325","path:bta04213"
"ENSBTAG00000015325","path:bta04218"
"ENSBTAG00000015325","path:bta04371"
"ENSBTAG00000015325","path:bta04630"
"ENSBTAG00000015325","path:bta04659"
"ENSBTAG00000015325","path:bta04714"
"ENSBTAG00000015325","path:bta04910"
"ENSBTAG00000015325","path:bta04919"
"ENSBTAG00000015325","path:bta04920"
"ENSBTAG00000015325","path:bta04930"
"ENSBTAG00000015325","path:bta04931"
"ENSBTAG00000015325","path:bta04935"
"ENSBTAG00000015325","path:bta05010"
"ENSBTAG00000015325","path:bta05014"
"ENSBTAG00000015325","path:bta05016"
"ENSBTAG00000015325","path:bta05017"
"ENSBTAG00000015325","path:bta05022"
"ENSBTAG00000015325","path:bta05163"
"ENSBTAG00000015325","path:bta05165"
"ENSBTAG00000015325","path:bta05167"
"ENSBTAG00000015325","path:bta05168"
"ENSBTAG00000015325","path:bta05170"
"ENSBTAG00000015325","path:bta05200"
"ENSBTAG00000015325","path:bta05205"
"ENSBTAG00000015325","path:bta05206"
"ENSBTAG00000015325","path:bta05210"
"ENSBTAG00000015325","path:bta05212"
"ENSBTAG00000015325","path:bta05214"
"ENSBTAG00000015325","path:bta05215"
"ENSBTAG00000015325","path:bta05221"
"ENSBTAG00000015325","path:bta05224"
"ENSBTAG00000015325","path:bta05225"
"ENSBTAG00000015325","path:bta05226"
"ENSBTAG00000015325","path:bta05230"
"ENSBTAG00000015325","path:bta05231"
"ENSBTAG00000015325","path:bta05235"
"ENSBTAG00000002492","path:bta03440"
"ENSBTAG00000006541","path:bta04020"
"ENSBTAG00000006541","path:bta04022"
"ENSBTAG00000006541","path:bta04024"
"ENSBTAG00000006541","path:bta04260"
"ENSBTAG00000006541","path:bta04261"
"ENSBTAG00000006541","path:bta04919"
"ENSBTAG00000006541","path:bta04972"
"ENSBTAG00000006541","path:bta05010"
"ENSBTAG00000006541","path:bta05017"
"ENSBTAG00000006541","path:bta05022"
"ENSBTAG00000006541","path:bta05410"
"ENSBTAG00000006541","path:bta05412"
"ENSBTAG00000006541","path:bta05414"
"ENSBTAG00000052989","path:bta04150"
"ENSBTAG00000052989","path:bta04310"
"ENSBTAG00000052989","path:bta04390"
"ENSBTAG00000052989","path:bta04550"
"ENSBTAG00000052989","path:bta04916"
"ENSBTAG00000052989","path:bta04934"
"ENSBTAG00000052989","path:bta05010"
"ENSBTAG00000052989","path:bta05022"
"ENSBTAG00000052989","path:bta05165"
"ENSBTAG00000052989","path:bta05200"
"ENSBTAG00000052989","path:bta05205"
"ENSBTAG00000052989","path:bta05217"
"ENSBTAG00000052989","path:bta05224"
"ENSBTAG00000052989","path:bta05225"
"ENSBTAG00000052989","path:bta05226"
"ENSBTAG00000003624","path:bta04060"
"ENSBTAG00000003624","path:bta04630"
"ENSBTAG00000024115","path:bta04068"
"ENSBTAG00000012295","path:bta04310"
"ENSBTAG00000012295","path:bta04390"
"ENSBTAG00000003185","path:bta04144"
"ENSBTAG00000003185","path:bta04666"
"ENSBTAG00000017872","path:bta05168"
"ENSBTAG00000039341","path:bta05168"
"ENSBTAG00000021569","path:bta03420"
"ENSBTAG00000021569","path:bta04120"
"ENSBTAG00000021569","path:bta05161"
"ENSBTAG00000021569","path:bta05170"
"ENSBTAG00000021569","path:bta05203"
"ENSBTAG00000037375","path:bta05168"
"ENSBTAG00000054199","path:bta04714"
"ENSBTAG00000011307","path:bta04072"
"ENSBTAG00000011307","path:bta04144"
"ENSBTAG00000011307","path:bta04721"
"ENSBTAG00000011307","path:bta04961"
"ENSBTAG00000011307","path:bta05100"
"ENSBTAG00000015261","path:bta04064"
"ENSBTAG00000019349","path:bta04721"
"ENSBTAG00000019349","path:bta04726"
"ENSBTAG00000019409","path:bta04142"
"ENSBTAG00000019237","path:bta04141"
"ENSBTAG00000048682","path:bta05168"
"ENSBTAG00000000195","path:bta05168"
"ENSBTAG00000038058","path:bta00360"
"ENSBTAG00000038058","path:bta01100"
"ENSBTAG00000013555","path:bta04060"
"ENSBTAG00000013555","path:bta04350"
"ENSBTAG00000013555","path:bta04550"
"ENSBTAG00000018569","path:bta03420"
"ENSBTAG00000018569","path:bta04120"
"ENSBTAG00000018569","path:bta05170"
"ENSBTAG00000019219","path:bta04722"
"ENSBTAG00000006320","path:bta00280"
"ENSBTAG00000006320","path:bta00640"
"ENSBTAG00000006320","path:bta01100"
"ENSBTAG00000033545","path:bta04621"
"ENSBTAG00000033545","path:bta04657"
"ENSBTAG00000033545","path:bta05150"
"ENSBTAG00000020936","path:bta04621"
"ENSBTAG00000020936","path:bta04668"
"ENSBTAG00000020936","path:bta05152"
"ENSBTAG00000020936","path:bta05321"
"ENSBTAG00000016401","path:bta04137"
"ENSBTAG00000016401","path:bta05014"
"ENSBTAG00000016401","path:bta05022"
"ENSBTAG00000017613","path:bta05168"
"ENSBTAG00000025035","path:bta04060"
"ENSBTAG00000025035","path:bta04080"
"ENSBTAG00000025035","path:bta04151"
"ENSBTAG00000025035","path:bta04630"
"ENSBTAG00000025035","path:bta04917"
"ENSBTAG00000013843","path:bta04060"
"ENSBTAG00000019234","path:bta04060"
"ENSBTAG00000019234","path:bta04350"
"ENSBTAG00000019234","path:bta04390"
"ENSBTAG00000019234","path:bta04913"
"ENSBTAG00000010065","path:bta04360"
"ENSBTAG00000010065","path:bta04929"
"ENSBTAG00000006227","path:bta00020"
"ENSBTAG00000006227","path:bta01100"
"ENSBTAG00000006227","path:bta01200"
"ENSBTAG00000006227","path:bta01210"
"ENSBTAG00000006227","path:bta01230"
"ENSBTAG00000049829","path:bta00360"
"ENSBTAG00000049829","path:bta01100"
"ENSBTAG00000032087","path:bta05014"
"ENSBTAG00000032087","path:bta05017"
"ENSBTAG00000032087","path:bta05022"
"ENSBTAG00000004594","path:bta04310"
"ENSBTAG00000004594","path:bta05166"
"ENSBTAG00000017426","path:bta04144"
"ENSBTAG00000015450","path:bta04114"
"ENSBTAG00000015450","path:bta04914"
"ENSBTAG00000002738","path:bta04071"
"ENSBTAG00000002738","path:bta04080"
"ENSBTAG00000009460","path:bta05168"
"ENSBTAG00000021410","path:bta00512"
"ENSBTAG00000021410","path:bta00514"
"ENSBTAG00000021410","path:bta01100"
"ENSBTAG00000052095","path:bta00360"
"ENSBTAG00000016023","path:bta03013"
"ENSBTAG00000016023","path:bta03015"
"ENSBTAG00000016023","path:bta03040"
"ENSBTAG00000048481","path:bta05168"
"ENSBTAG00000001419","path:bta03010"
"ENSBTAG00000018488","path:bta05202"
"ENSBTAG00000006291","path:bta04064"
"ENSBTAG00000006291","path:bta04217"
"ENSBTAG00000006291","path:bta04380"
"ENSBTAG00000006291","path:bta04622"
"ENSBTAG00000006291","path:bta04625"
"ENSBTAG00000037981","path:bta05168"
"ENSBTAG00000007690","path:bta00250"
"ENSBTAG00000007690","path:bta00260"
"ENSBTAG00000007690","path:bta00270"
"ENSBTAG00000007690","path:bta00280"
"ENSBTAG00000007690","path:bta01100"
"ENSBTAG00000015106","path:bta05412"
"ENSBTAG00000016021","path:bta00052"
"ENSBTAG00000016021","path:bta00500"
"ENSBTAG00000016021","path:bta01100"
"ENSBTAG00000016021","path:bta04142"
"ENSBTAG00000000218","path:bta04010"
"ENSBTAG00000000218","path:bta04540"
"ENSBTAG00000000218","path:bta04722"
"ENSBTAG00000000218","path:bta04921"
"ENSBTAG00000000218","path:bta05418"
"ENSBTAG00000011539","path:bta04550"
"ENSBTAG00000018201","path:bta00051"
"ENSBTAG00000018201","path:bta00561"
"ENSBTAG00000018201","path:bta01100"
"ENSBTAG00000018201","path:bta01200"
"ENSBTAG00000018201","path:bta04622"
"ENSBTAG00000006231","path:bta00061"
"ENSBTAG00000006231","path:bta00071"
"ENSBTAG00000006231","path:bta01100"
"ENSBTAG00000006231","path:bta01212"
"ENSBTAG00000006231","path:bta03320"
"ENSBTAG00000006231","path:bta04920"
"ENSBTAG00000038323","path:bta00360"
"ENSBTAG00000038323","path:bta01100"
"ENSBTAG00000047869","path:bta04146"
"ENSBTAG00000004961","path:bta04130"
"ENSBTAG00000007700","path:bta04146"
"ENSBTAG00000016969","path:bta04110"
"ENSBTAG00000010303","path:bta04064"
"ENSBTAG00000010303","path:bta04514"
"ENSBTAG00000010303","path:bta04650"
"ENSBTAG00000010303","path:bta04668"
"ENSBTAG00000010303","path:bta04670"
"ENSBTAG00000010303","path:bta04933"
"ENSBTAG00000010303","path:bta05143"
"ENSBTAG00000010303","path:bta05144"
"ENSBTAG00000010303","path:bta05150"
"ENSBTAG00000010303","path:bta05164"
"ENSBTAG00000010303","path:bta05166"
"ENSBTAG00000010303","path:bta05167"
"ENSBTAG00000010303","path:bta05169"
"ENSBTAG00000010303","path:bta05323"
"ENSBTAG00000010303","path:bta05416"
"ENSBTAG00000010303","path:bta05418"
"ENSBTAG00000002791","path:bta04141"
"ENSBTAG00000000021","path:bta04144"
"ENSBTAG00000012540","path:bta00360"
"ENSBTAG00000003830","path:bta03050"
"ENSBTAG00000003830","path:bta05010"
"ENSBTAG00000003830","path:bta05012"
"ENSBTAG00000003830","path:bta05014"
"ENSBTAG00000003830","path:bta05016"
"ENSBTAG00000003830","path:bta05017"
"ENSBTAG00000003830","path:bta05020"
"ENSBTAG00000003830","path:bta05022"
"ENSBTAG00000047432","path:bta05034"
"ENSBTAG00000047432","path:bta05202"
"ENSBTAG00000047432","path:bta05322"
"ENSBTAG00000008821","path:bta00450"
"ENSBTAG00000008821","path:bta01100"
"ENSBTAG00000000022","path:bta03013"
"ENSBTAG00000000022","path:bta05014"
"ENSBTAG00000006543","path:bta03013"
"ENSBTAG00000019354","path:bta04918"
"ENSBTAG00000019354","path:bta05200"
"ENSBTAG00000019354","path:bta05202"
"ENSBTAG00000019354","path:bta05216"
"ENSBTAG00000006665","path:bta04141"
"ENSBTAG00000016221","path:bta04390"
"ENSBTAG00000016221","path:bta04530"
"ENSBTAG00000006499","path:bta00562"
"ENSBTAG00000006499","path:bta01100"
"ENSBTAG00000006499","path:bta04070"
"ENSBTAG00000006499","path:bta04810"
"ENSBTAG00000013821","path:bta03008"
"ENSBTAG00000010284","path:bta00564"
"ENSBTAG00000010284","path:bta01100"
"ENSBTAG00000019209","path:bta04218"
"ENSBTAG00000038635","path:bta05168"
"ENSBTAG00000013008","path:bta04080"
"ENSBTAG00000040169","path:bta05168"
"ENSBTAG00000019759","path:bta05010"
"ENSBTAG00000004046","path:bta04330"
"ENSBTAG00000015866","path:bta05168"
"ENSBTAG00000014226","path:bta03010"
"ENSBTAG00000009346","path:bta04010"
"ENSBTAG00000050028","path:bta04150"
"ENSBTAG00000000973","path:bta04971"
"ENSBTAG00000003229","path:bta03010"
"ENSBTAG00000008743","path:bta00010"
"ENSBTAG00000008743","path:bta00053"
"ENSBTAG00000008743","path:bta00071"
"ENSBTAG00000008743","path:bta00280"
"ENSBTAG00000008743","path:bta00310"
"ENSBTAG00000008743","path:bta00330"
"ENSBTAG00000008743","path:bta00340"
"ENSBTAG00000008743","path:bta00380"
"ENSBTAG00000008743","path:bta00410"
"ENSBTAG00000008743","path:bta00561"
"ENSBTAG00000008743","path:bta00620"
"ENSBTAG00000008743","path:bta00770"
"ENSBTAG00000008743","path:bta01100"
"ENSBTAG00000001626","path:bta00240"
"ENSBTAG00000001626","path:bta01100"
"ENSBTAG00000015263","path:bta03015"
"ENSBTAG00000035735","path:bta01524"
"ENSBTAG00000035735","path:bta04064"
"ENSBTAG00000035735","path:bta04120"
"ENSBTAG00000035735","path:bta04210"
"ENSBTAG00000035735","path:bta04215"
"ENSBTAG00000035735","path:bta04217"
"ENSBTAG00000035735","path:bta04390"
"ENSBTAG00000035735","path:bta04510"
"ENSBTAG00000035735","path:bta04621"
"ENSBTAG00000035735","path:bta04668"
"ENSBTAG00000035735","path:bta05132"
"ENSBTAG00000035735","path:bta05145"
"ENSBTAG00000035735","path:bta05168"
"ENSBTAG00000035735","path:bta05200"
"ENSBTAG00000035735","path:bta05202"
"ENSBTAG00000035735","path:bta05222"
"ENSBTAG00000022731","path:bta04141"
"ENSBTAG00000055250","path:bta05168"
"ENSBTAG00000016967","path:bta00970"
"ENSBTAG00000002363","path:bta04115"
"ENSBTAG00000002363","path:bta04150"
"ENSBTAG00000002363","path:bta04211"
"ENSBTAG00000052034","path:bta04740"
"ENSBTAG00000011354","path:bta00230"
"ENSBTAG00000011354","path:bta01100"
"ENSBTAG00000021872","path:bta04010"
"ENSBTAG00000021872","path:bta04014"
"ENSBTAG00000021872","path:bta04611"
"ENSBTAG00000021872","path:bta04660"
"ENSBTAG00000021872","path:bta05200"
"ENSBTAG00000021872","path:bta05235"
"ENSBTAG00000054997","path:bta04740"
"ENSBTAG00000014146","path:bta03060"
"ENSBTAG00000018000","path:bta04142"
"ENSBTAG00000052542","path:bta04740"
"ENSBTAG00000050074","path:bta04740"
"ENSBTAG00000005564","path:bta04120"
"ENSBTAG00000005564","path:bta04630"
"ENSBTAG00000005564","path:bta05160"
"ENSBTAG00000049182","path:bta04740"
"ENSBTAG00000016663","path:bta00563"
"ENSBTAG00000016663","path:bta01100"
"ENSBTAG00000024918","path:bta01524"
"ENSBTAG00000024918","path:bta04064"
"ENSBTAG00000024918","path:bta04120"
"ENSBTAG00000024918","path:bta04210"
"ENSBTAG00000024918","path:bta04215"
"ENSBTAG00000024918","path:bta04217"
"ENSBTAG00000024918","path:bta04390"
"ENSBTAG00000024918","path:bta04510"
"ENSBTAG00000024918","path:bta04621"
"ENSBTAG00000024918","path:bta04668"
"ENSBTAG00000024918","path:bta05132"
"ENSBTAG00000024918","path:bta05145"
"ENSBTAG00000024918","path:bta05168"
"ENSBTAG00000024918","path:bta05200"
"ENSBTAG00000024918","path:bta05202"
"ENSBTAG00000024918","path:bta05222"
"ENSBTAG00000027051","path:bta04020"
"ENSBTAG00000027051","path:bta04080"
"ENSBTAG00000027051","path:bta05150"
"ENSBTAG00000014217","path:bta04950"
"ENSBTAG00000014217","path:bta05202"
"ENSBTAG00000015944","path:bta03018"
"ENSBTAG00000015436","path:bta03320"
"ENSBTAG00000015436","path:bta04931"
"ENSBTAG00000015436","path:bta04975"
"ENSBTAG00000025822","path:bta04014"
"ENSBTAG00000025822","path:bta04015"
"ENSBTAG00000025822","path:bta04020"
"ENSBTAG00000025822","path:bta04022"
"ENSBTAG00000025822","path:bta04024"
"ENSBTAG00000025822","path:bta04070"
"ENSBTAG00000025822","path:bta04114"
"ENSBTAG00000025822","path:bta04218"
"ENSBTAG00000025822","path:bta04261"
"ENSBTAG00000025822","path:bta04270"
"ENSBTAG00000025822","path:bta04371"
"ENSBTAG00000025822","path:bta04625"
"ENSBTAG00000025822","path:bta04713"
"ENSBTAG00000025822","path:bta04720"
"ENSBTAG00000025822","path:bta04722"
"ENSBTAG00000025822","path:bta04728"
"ENSBTAG00000025822","path:bta04740"
"ENSBTAG00000025822","path:bta04744"
"ENSBTAG00000025822","path:bta04750"
"ENSBTAG00000025822","path:bta04910"
"ENSBTAG00000025822","path:bta04912"
"ENSBTAG00000025822","path:bta04915"
"ENSBTAG00000025822","path:bta04916"
"ENSBTAG00000025822","path:bta04921"
"ENSBTAG00000025822","path:bta04922"
"ENSBTAG00000025822","path:bta04924"
"ENSBTAG00000025822","path:bta04925"
"ENSBTAG00000025822","path:bta04970"
"ENSBTAG00000025822","path:bta04971"
"ENSBTAG00000025822","path:bta05010"
"ENSBTAG00000025822","path:bta05012"
"ENSBTAG00000025822","path:bta05022"
"ENSBTAG00000025822","path:bta05031"
"ENSBTAG00000025822","path:bta05034"
"ENSBTAG00000025822","path:bta05133"
"ENSBTAG00000025822","path:bta05152"
"ENSBTAG00000025822","path:bta05163"
"ENSBTAG00000025822","path:bta05167"
"ENSBTAG00000025822","path:bta05170"
"ENSBTAG00000025822","path:bta05200"
"ENSBTAG00000025822","path:bta05214"
"ENSBTAG00000025822","path:bta05418"
"ENSBTAG00000006579","path:bta00330"
"ENSBTAG00000006579","path:bta01100"
"ENSBTAG00000011082","path:bta01521"
"ENSBTAG00000011082","path:bta01522"
"ENSBTAG00000011082","path:bta04010"
"ENSBTAG00000011082","path:bta04014"
"ENSBTAG00000011082","path:bta04015"
"ENSBTAG00000011082","path:bta04066"
"ENSBTAG00000011082","path:bta04068"
"ENSBTAG00000011082","path:bta04114"
"ENSBTAG00000011082","path:bta04115"
"ENSBTAG00000011082","path:bta04150"
"ENSBTAG00000011082","path:bta04151"
"ENSBTAG00000011082","path:bta04152"
"ENSBTAG00000011082","path:bta04211"
"ENSBTAG00000011082","path:bta04213"
"ENSBTAG00000011082","path:bta04510"
"ENSBTAG00000011082","path:bta04550"
"ENSBTAG00000011082","path:bta04730"
"ENSBTAG00000011082","path:bta04750"
"ENSBTAG00000011082","path:bta04913"
"ENSBTAG00000011082","path:bta04914"
"ENSBTAG00000011082","path:bta04935"
"ENSBTAG00000011082","path:bta04960"
"ENSBTAG00000011082","path:bta05200"
"ENSBTAG00000011082","path:bta05202"
"ENSBTAG00000011082","path:bta05205"
"ENSBTAG00000011082","path:bta05214"
"ENSBTAG00000011082","path:bta05215"
"ENSBTAG00000011082","path:bta05218"
"ENSBTAG00000011082","path:bta05224"
"ENSBTAG00000011082","path:bta05410"
"ENSBTAG00000011082","path:bta05414"
"ENSBTAG00000017244","path:bta03040"
"ENSBTAG00000014737","path:bta04010"
"ENSBTAG00000014737","path:bta04014"
"ENSBTAG00000014737","path:bta04015"
"ENSBTAG00000014737","path:bta04151"
"ENSBTAG00000014737","path:bta04510"
"ENSBTAG00000014737","path:bta04668"
